producer_id,field_id,year,Core #,SHAC #,Depth (cm),lon,lat,soc,bd,soc_tha,tot_P,pH,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6559,KS20-0528,0 - 15,,,0.79000000000000004,1.273381202819629,30.662000658934417,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6559,KS20-0529,15 - 30,,,0.46999999999999997,1.4593853673125201,20.90657101797224,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6559,KS20-0530,30 - 50,,,0.27000000000000002,1.606757183430936,13.222968916763232,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6559,KS20-0531,50 - 100,,,0.20000000000000001,1.83993233524514,11.216227515654372,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6560,KS20-0532,0 - 15,,,0.91000000000000003,1.6855441466314465,46.751600886287115,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6560,KS20-0533,15 - 30,,,0.53000000000000003,1.5884176086658732,25.659933417431986,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6560,KS20-0534,30 - 50,,,0.47999999999999998,1.4242344764696004,20.837120084540842,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6560,KS20-0535,50 - 100,,,0.20999999999999999,1.5713738653850711,10.058049837556762,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6561,KS20-0536,0 - 15,,,0.73999999999999999,1.3741279600909275,30.993730965442893,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6561,KS20-0537,15 - 30,,,0.63,1.5382477595897983,29.538048778747143,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6561,KS20-0538,30 - 50,,,0.57999999999999996,1.4352927433450686,25.37367923395146,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6561,KS20-0539,50 - 100,,,0.48999999999999999,1.5252857550360153,22.780447808613896,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6562,KS20-0540,0 - 15,,,0.55000000000000004,1.5292640675372726,25.636582828194843,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6562,KS20-0541,15 - 30,,,0.54000000000000004,1.6205441220835493,26.672859814197558,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6562,KS20-0542,30 - 50,,,0.57999999999999996,1.5718977984556588,27.788638040218522,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6562,KS20-0543,50 - 100,,,0.29999999999999999,1.6039182226455275,14.666228227870704,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6563,KS20-0544,0 - 15,,,1.1699999999999999,1.443101569851565,51.46331094341857,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6563,KS20-0545,15 - 30,,,0.81000000000000005,1.7634950998131596,43.538577820267143,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6563,KS20-0546,30 - 50,,,0.58999999999999997,1.6165878508045113,29.071422638587688,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6563,KS20-0547,50 - 100,,,0.20000000000000001,1.8144015529728634,11.060591866922575,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6564,KS20-0548,0 - 15,,,0.58999999999999997,1.6113171357221416,28.976638315118418,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6564,KS20-0549,15 - 30,,,0.40999999999999998,1.6106099401277982,20.127470299789067,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6564,KS20-0550,30 - 50,,,0.42999999999999999,1.511325907361871,19.808041872247628,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6564,KS20-0551,50 - 100,,,0.52000000000000002,1.4809199870424359,23.471989426627797,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6565,KS20-0552,0 - 15,,,0.93999999999999995,1.5752554890319321,45.132960067351696,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6565,KS20-0553,15 - 30,,,0.54000000000000004,1.6551614663070351,27.242633606240755,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6565,KS20-0554,30 - 50,,,0.63,1.4678184450367917,28.185636908974487,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6565,KS20-0555,50 - 99,,,0.66000000000000003,1.497150783577722,30.117882883076327,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6566,KS20-0556,0 - 15,,,0.73999999999999999,1.5305650269253548,34.522200295306767,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6566,KS20-0557,15 - 30,,,0.47999999999999998,1.7193657414391696,25.155008543551631,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6566,KS20-0558,30 - 50,,,0.82999999999999996,1.5835403096549574,40.061036169774979,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6566,KS20-0559,50 - 100,,,0.48999999999999999,1.6295852299752125,24.338181326725795,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6567,KS20-0560,0 - 15,,,0.69999999999999996,1.5043947279312762,32.097765915141707,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6567,KS20-0561,15 - 30,,,0.60999999999999999,1.6046083148598838,29.834161476526848,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6567,KS20-0562,30 - 50,,,0.60999999999999999,1.4210661432092238,26.421598587460458,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6567,KS20-0563,50 - 100,,,0.51000000000000001,1.425701831006227,22.162249822625604,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6568,KS20-0564,0 - 15,,,0.59999999999999998,1.6747684552537541,30.62816550968066,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6568,KS20-0565,15 - 30,,,0.51000000000000001,1.6114621808793541,25.049857309333387,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6568,KS20-0566,30 - 50,,,0.46000000000000002,1.5531463848192995,21.776354832274436,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6568,KS20-0567,50 - 95,,,0.46999999999999997,1.4781351033303456,21.175172236269201,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6569,KS20-0568,0 - 15,,,0.76000000000000001,1.6728761078169654,38.751840462358437,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6569,KS20-0569,15 - 30,,,0.48999999999999999,1.4704889887933434,21.962047145426343,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6569,KS20-0570,30 - 50,,,0.48999999999999999,1.5173880435771969,22.662493908434151,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6569,KS20-0571,50 - 98,,,0.40000000000000002,1.5083059089159134,18.389265641502817,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6570,KS20-0572,0 - 15,,,1.0700000000000001,1.4130876578978764,46.085875639618187,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6570,KS20-0573,15 - 30,,,0.84999999999999998,1.5864801644751541,41.102528101222298,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6570,KS20-0574,30 - 50,,,0.71999999999999997,1.4785734402300881,32.448181289913421,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6570,KS20-0575,50 - 99,,,0.27000000000000002,1.6557212283816667,13.625923421089766,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6571,KS20-0576,0 - 15,,,1.24,1.4321343314855683,54.127803485363351,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6571,KS20-0577,15 - 30,,,0.71999999999999997,1.5983679937858954,35.077144644427747,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6571,KS20-0578,30 - 50,,,0.52000000000000002,1.5413677506627248,24.430062300903927,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6571,KS20-0579,50 - 99,,,0.20999999999999999,1.6726589063806701,10.706355127961393,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6572,KS20-0580,0 - 15,,,1.04,1.5212326115995385,48.221856801616106,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6572,KS20-0581,15 - 30,,,0.82999999999999996,1.5097824712098564,38.195080869655435,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6572,KS20-0582,30 - 50,,,0.5,1.6828553897260641,25.646716139425223,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6572,KS20-0583,50 - 99,,,0.23000000000000001,1.7661624066837216,12.381504935815563,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6573,KS20-0584,0 - 15,,,0.88,1.567924383881472,42.0554949942224,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6573,KS20-0585,15 - 30,,,0.47999999999999998,1.6940409447421758,24.784496637955929,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6573,KS20-0586,30 - 50,,,0.32000000000000001,1.7032783960432516,16.613096163647459,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6573,KS20-0587,50 - 99,,,0.62,1.5073161800729702,28.48465824454696,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6574,KS20-0588,0 - 15,,,1.1200000000000001,1.448367897917995,49.443803951965357,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6574,KS20-0589,15 - 30,,,0.88,1.6440730681990943,44.097985464463385,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6574,KS20-0590,30 - 50,,,0.95999999999999996,1.5893230825158648,46.504864852880225,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6574,KS20-0591,50 - 98,,,0.41999999999999998,1.6831165886272379,21.546585320970451,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6675,KS20-0592,0 - 15,,,1.22,1.5427208132464663,57.366999073057805,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6675,KS20-0593,15 - 30,,,0.83999999999999997,1.647716239769621,42.186808430069568,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6675,KS20-0594,30 - 50,,,0.90000000000000002,1.4643463218578505,40.169948301204563,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6675,KS20-0595,50 - 100,,,0.42999999999999999,1.5587484437097294,20.429580602637195,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6576,KS20-0596,0 - 15,,,1.3100000000000001,1.5227846269434866,60.802962812301089,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6576,KS20-0597,15 - 30,,,0.89000000000000001,1.3954194558219595,37.853822661973467,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6576,KS20-0598,30 - 50,,,0.70999999999999996,1.5197262929683135,32.88809276086868,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6576,KS20-0599,50 - 100,,,0.35999999999999999,1.7059001000730558,18.718500618081627,,,,,,,,,,,,,,,,,
GMP-Producer-15,GMP-Field-64,2020,6577,KS20-0600,0 - 15,,,1.29,1.5987289970463825,62.860745180666129,,,,,,,,,,,,,,,,,
